🇨🇳河南移动,#genre#
东南卫视,http://202.100.46.58:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://202.100.46.58:9901/tsfile/live/1039_1.m3u8?key=txiptv
浙江卫视,http://live.nctv.top/IQRu0r/zjtv.php?id=zjws
江苏卫视,http://live.nctv.top/IQRu0r/jstv.php?id=jsws
河南卫视,http://live.nctv.top/IQRu0r/hntv.php?id=hnws
贵州卫视,http://58.16.136.132:1234/hls/17/index.m3u8
河北卫视,http://183.66.15.146:60901/tsfile/live/0117_1.m3u8$订阅源
宁夏卫视,http://119.32.12.13:2901/udp/224.1.100.8:11111
青海卫视,http://jf.jxx2023.work:40446/tsfile/live/0140_1.m3u8
兵团卫视,http://jf.jxx2023.work:40446/tsfile/live/0115_1.m3u8
农林卫视,http://jf.jxx2023.work:40446/tsfile/live/1001_1.m3u8
河北卫视,http://huangtong-com.cn:9902/tsfile/live/1049_1.m3u8
河北卫视,http://itms4.sdlk.vip:6721/hls/254/index.m3u8
河北卫视,http://jf.jxx2023.work:40446/tsfile/live/0117_1.m3u8
浙江卫视,http://live.nctv.top/6688/zjtv.php?id=zjws
江苏卫视,http://47.109.155.164/小曾4859/江苏.php?id=jsws
河南卫视,http://182.92.109.190:1668/hntv/hntv.php?id=hnws
河南卫视,http://123.166.61.70:8003/hls/52/index.m3u8#http://117.72.68.25:9930/hn.php?id=hnws
黑龙江卫视,http://123.166.61.70:8003/hls/14/index.m3u8
辽宁卫视,http://123.166.61.70:8003/hls/20/index.m3u8
贵州卫视,http://123.166.61.70:8003/hls/54/index.m3u8
海南卫视,http://123.166.61.70:8003/hls/63/index.m3u8
天津卫视,http://223.86.171.240:8999/udp/239.93.16.125:8750
海南卫视,http://182.92.109.190:1668/tianyi/tianyi.php?id=hinws
河北卫视,http://223.86.171.240:8999/udp/239.93.17.180:7752
贵州卫视,http://nn.7x9d.cn/%E5%9C%B0%E6%96%B9%E5%8F%B08563/%E8%B4%B5%E5%B7%9E.php?id=gzws
重庆卫视,http://nn.7x9d.cn/小曾8563/酒店秒开.php?id=cqws
江西卫视,http://php.jdshipin.com/jxtv2.php?id=1
天津卫视,http://47.109.155.164/jd/山西.php?id=tjws
兵团卫视,http://mobilelive-timeshift.ysp.cctv.cn/timeshift/ysp/2022606701/timeshift.m3u8?delay=0&cdn=5202
四川卫视,http://47.109.155.164/jd/山西.php?id=szws
 /冬哥直播http://1.94.31.214/live/livelite228.txt
象视界,http://1.94.31.214/php/hntv.php?id=xsj
河南新闻,http://live.nctv.top/IQRyoy/hntv.php?id=hnxw
河南都市,http://live.nctv.top/IQRyoy/hntv.php?id=hnds
河南民生,http://live.nctv.top/IQRyoy/hntv.php?id=hnms
河南电视剧,http://live.nctv.top/IQRyoy/hntv.php?id=hndsj
河南公共,http://live.nctv.top/IQRyoy/hntv.php?id=hngg
河南乡村,http://live.nctv.top/IQRyoy/hntv.php?id=hnxc
河南梨园,http://live.nctv.top/IQRyoy/hntv.php?id=hnly
文物宝库,http://live.nctv.top/IQRyoy/hntv.php?id=wwbk
武术世界,http://live.nctv.top/IQRyoy/hntv.php?id=wspd
睛彩中原,http://live.nctv.top/IQRyoy/hntv.php?id=jczy
象视界,http://live.nctv.top/IQRyoy/hntv.php?id=xsj
鹤壁新闻综合,http://live.nctv.top/IQRyoy/hntv.php?id=hb1
/极速电视源   http://live.nctv.top/x.txt
央视IPV4,#genre#
CCTV5+,http://112.102.217.173:9003//hls/18/index.m3u8
CCTV01,http://120.76.248.139/live/bfgd/4200000201.m3u8
CCTV02,http://120.76.248.139/live/bfgd/4200000061.m3u8
CCTV03,http://120.76.248.139/live/bfgd/4200000062.m3u8
CCTV04,http://120.76.248.139/live/bfgd/4200000063.m3u8
CCTV05,http://120.76.248.139/live/bfgd/4200000064.m3u8
CCTV5+,http://120.76.248.139/live/bfgd/4200000246.m3u8
CCTV7,http://120.76.248.139/live/bfgd/4200000127.m3u8
CCTV8,http://120.76.248.139/live/bfgd/4200000066.m3u8
CCTV9,http://120.76.248.139/live/bfgd/4200000128.m3u8
CCTV10,http://120.76.248.139/live/bfgd/4200000129.m3u8
CCTV11,http://120.76.248.139/live/bfgd/4200000130.m3u8
CCTV12,http://120.76.248.139/live/bfgd/4200000131.m3u8
CCTV13,http://120.76.248.139/live/bfgd/4200000067.m3u8
CCTV14,http://120.76.248.139/live/bfgd/4200000132.m3u8
CCTV15,http://120.76.248.139/live/bfgd/4200000133.m3u8
CCTV16,http://112.102.217.173:9003//hls/29/index.m3u8
CCTV17,http://112.102.217.173:9003//hls/30/index.m3u8
CCTV17,http://120.76.248.139/live/bfgd/4200000204.m3u8
卫视IPV4,#genre#
北京卫视,http://120.76.248.139/live/bfgd/4200000083.m3u8
东方卫视,http://120.76.248.139/live/bfgd/4200000093.m3u8
浙江卫视,http://ikuai.zlsip.top:4022/rtp/239.3.1.137:8036
江苏卫视,http://120.76.248.139/live/bfgd/4200000085.m3u8
湖南卫视,http://120.76.248.139/live/bfgd/4200000086.m3u8
广东卫视,http://120.76.248.139/live/bfgd/4200000092.m3u8
安徽卫视,http://120.76.248.139/live/bfgd/4200000096.m3u8
东南卫视,http://120.76.248.139/live/bfgd/4200000483.m3u8
辽宁卫视,http://120.76.248.139/live/bfgd/4200000058.m3u8
海南卫视,http://120.76.248.139/live/bfgd/4200000473.m3u8
江西卫视,http://120.76.248.139/live/bfgd/4200000098.m3u8
湖北卫视,http://120.76.248.139/live/bfgd/4200000102.m3u8
广西卫视,http://120.76.248.139/live/bfgd/4200000116.m3u8
四川卫视,http://120.76.248.139/live/bfgd/4200000103.m3u8
河南卫视,http://120.76.248.139/live/bfgd/4200000339.m3u8
贵州卫视,http://120.76.248.139/live/bfgd/4200000101.m3u8
河北卫视,http://120.76.248.139/live/bfgd/4200000108.m3u8
重庆卫视,http://120.76.248.139/live/bfgd/4200000107.m3u8
甘肃卫视,http://120.76.248.139/live/bfgd/4200000119.m3u8
陕西卫视,http://120.76.248.139/live/bfgd/4200000512.m3u8
吉林卫视,http://120.76.248.139/live/bfgd/4200000097.m3u8
黑龙江视,http://120.76.248.139/live/bfgd/4200000095.m3u8
港·澳·台,#genre#
凤凰中文,http://kxrj.site:1258/69986p/fh.php?id=fhzw
凤凰香港,http://kxrj.site:1258/69986p/fh.php?id=fhhk
凤凰资讯,http://kxrj.site:1258/69986p/fh.php?id=fhzx
💝广港澳台👉全网,#genre#
无线新闻,http://php.jdshipin.com/smt.php?id=inews_twn
无线华丽,http://cdn9.1689.us.kg/smt1.1.php?id=Tvbjade
无线华丽粤,http://v2h.jdshipin.com/jade2/jade.stream/chunklist_w100.m3u8
无线直播,http://v2h.jdshipin.com/liveshow/liveshow.stream/chunklist_w10.m3u8
无线功夫,http://v2h.jdshipin.com/asia_action1/1asia_action.stream/chunklist_w101.m3u8
无线生活,https://tv.mytvsuper.xyz/tvb/shenghuo/stream.m3u8
无线生活,http://205.185.123.236:8899/tvb/shenghuo/stream.m3u8
无线生活,http://v2h.jdshipin.com/finance2/finance2.stream/chunklist.m3u8
无线星河粤,http://v2h.jdshipin.com/xinghe_1/xinghe_1.stream/chunklist_w106.m3u8
无线星河国,https://tv.mytvsuper.xyz/tvb/xinghe/xinghe.m3u8
无线星河国,http://205.185.123.236:8899/tvb/xinghe/xinghe.m3u8
无线星河,http://cdn9.1689.us.kg/smt1.1.php?id=Xinhe
千禧经典,https://tv.mytvsuper.xyz/astro/qianxi/qianxi.m3u8
千禧经典,http://205.185.123.236:8899/astro/qianxi/qianxi.m3u8
千禧经典,http://cdn9.1689.us.kg/smt1.1.php?id=Tvbclassic
Now星影,http://205.185.123.236:8899/1/xingyingtai/xingying.m3u8
美亚电影粤,http://php.jdshipin.com:8880/TVOD/iptv.php?id=meiya
天映马国,http://205.185.123.236:8899/astro/tianying/tianying.m3u8
动作电影,http://php.jdshipin.com:8880/TVOD/iptv.php?id=chcdzdy
家庭影院,http://php.jdshipin.com:8880/TVOD/iptv.php?id=chcjtyy
影迷电影,http://php.jdshipin.com:8880/TVOD/iptv.php?id=chcymdy
RTHK-31,p3p://108.181.32.169:54829/64101f330006ab429853d45f7940453b
RTHK-32,p3p://108.181.32.169:54829/641020b00001b8599859a360613572d7
民视闽南,rtmp://f13h.mine.nu/sat/tv051
中视闽南,rtmp://f13h.mine.nu/sat/tv091
华视闽南,rtmp://f13h.mine.nu/sat/tv111
台视闽南,rtmp://f13h.mine.nu/sat/tv071
东森超视,rtmp://f13h.mine.nu/sat/tv331
东森财经,http://103.193.151.158:8500/live.m3u8?c=6
Astv亚洲卫视,https://play-hsbj.vzan.com/slowlive/821481626725612417/live.m3u8
GBN新闻英,http://103.193.151.158:8500/live.m3u8?c=18
tvbs闽南,http://61.221.215.25:8800/hls/9/index.m3u8
三立戏剧,http://61.221.215.25:8800/hls/41/index.m3u8
动物星球国,http://61.221.215.25:8800/hls/57/index.m3u8
纬来育乐,rtmp://f13h.mine.nu/sat/tv701
纬来日本,rtmp://f13h.mine.nu/sat/tv771
纬来体育,rtmp://f13h.mine.nu/sat/tv721
DAZN体育壹,rtmp://f13h.mine.nu/sat/tv731
DAZN体育贰,rtmp://f13h.mine.nu/sat/tv741
amc电影英,http://61.221.215.25:8800/hls/43/index.m3u8
ASC搜索英,http://61.221.215.25:8800/hls/50/index.m3u8
Diso综合英,http://61.221.215.25:8800/hls/1/index.m3u8
momoTV,rtmp://f13h.mine.nu/sat/tv761
东森新闻,http://37.27.111.214:8080/live/20/hls.m3u8
tvbs闽南,http://37.27.111.214:8080/live/23/hls.m3u8
民视闽南,http://37.27.111.214:8080/live/6/hls.m3u8
中视闽南,http://37.27.111.214:8080/live/7/hls.m3u8
华视闽南,http://37.27.111.214:8080/live/8/hls.m3u8
民视第一,http://37.27.111.214:8080/live/4/hls.m3u8
民视台湾,http://37.27.111.214:8080/live/5/hls.m3u8
三立综合,http://37.27.111.214:8080/live/31/hls.m3u8
tvbs欢乐,http://37.27.111.214:8080/live/24/hls.m3u8
龙华洋片,http://37.27.111.214:8080/live/19/hls.m3u8
猪哥亮歌厅国,http://37.27.111.214:8080/live/35/hls.m3u8
亚洲旅游,http://37.27.111.214:8080/live/10/hls.m3u8
幸福空间,http://37.27.111.214:8080/live/26/hls.m3u8
HakkaTV,http://37.27.111.214:8080/live/1/hls.m3u8
TiTV原视,http://37.27.111.214:8080/live/2/hls.m3u8
动画动漫,http://37.27.111.214:8080/live/57/hls.m3u8
Nick动画壹,http://37.27.111.214:8080/live/12/hls.m3u8
Nick动画贰,http://37.27.111.214:8080/live/22/hls.m3u8
MoMo亲子国,http://37.27.111.214:8080/live/3/hls.m3u8
博斯高球壹,http://37.27.111.214:8080/live/13/hls.m3u8
博斯运动壹,http://37.27.111.214:8080/live/14/hls.m3u8
博斯无限,http://37.27.111.214:8080/live/15/hls.m3u8
mTV音乐,http://37.27.111.214:8080/live/25/hls.m3u8
HISTORY,http://37.27.111.214:8080/live/27/hls.m3u8
HITs电影,http://37.27.111.214:8080/live/28/hls.m3u8
探案电影,http://37.27.111.214:8080/live/11/hls.m3u8
CINEMA-,http://37.27.111.214:8080/live/30/hls.m3u8
TV5_MONDE,http://37.27.111.214:8080/live/9/hls.m3u8
BlOOm-BERg,http://37.27.111.214:8080/live/34/hls.m3u8
DWnews,http://37.27.111.214:8080/live/46/hls.m3u8
CNBc_英,http://37.27.111.214:8080/live/102/hls.m3u8
互动英語,http://37.27.111.214:8080/live/54/hls.m3u8
央卫斯特,#genre#
CCTV-01斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=cctv1
CCTV-02斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=cctv2
CCTV-03斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=cctv3
CCTV-04斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=Cctv4
CCTV-05斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=cctv5
CCTV 5+斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=cctv5plus
CCTV-06斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=cctv6
CCTV-07斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=cctv7
CCTV-08斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=cctv8hd
CCTV-09斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=cctv9hd
CCTV-10斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=cctv10hd
CCTV-11斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=cctv11
CCTV-12斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=cctv12
CCTV-13斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=cctv13
CCTV-14斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=cctv14
CCTV-15斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=cctv15
CGTN_英斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=CGTN
北京卫视斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=beijing
深圳卫视斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=shenzhen
广西卫视斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=guangxi
湖北卫视斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=hubei
东南卫视斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=fujian
广东珠江斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=zhujiang
CCTV-01斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv1
CCTV-02斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv2
CCTV-03斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv3
CCTV-04斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=Cctv4
CCTV-05斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv5
CCTV 5+斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv5plus
CCTV-06斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv6
CCTV-07斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv7
CCTV-08斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv8hd
CCTV-09斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv9hd
CCTV-10斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv10hd
CCTV-11斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv11
CCTV-12斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv12
CCTV-13斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv13
CCTV-14斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv14
CCTV-15斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=cctv15
CGTN_英斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=CGTN
北京卫视斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=beijing
深圳卫视斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=shenzhen
广西卫视斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=guangxi
湖北卫视斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=hubei
东南卫视斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=fujian
广东珠江斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=zhujiang
特区斯特,#genre#
凤凰卫视斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=phoenixtv_hd
凤凰资讯斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=phoenixinfo_hd
凤凰香港斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=hkphoenix_twn
中天新闻斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=ctinews
有线新闻斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=hoycaijing_twn
无线新闻斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=inews_twn
无线翡翠斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=jade_twn
无线华丽斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=Wlt
无线华丽斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=Tvbjade
无线明珠斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=pearl_twn
无线娱乐斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=Tvbentertainment
千禧经典斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=Tvbclassic
VIUTV英斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=viusix_twn
RTHK-31斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=rhk31_twn
RTHK-32斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=rhk32_twn
美亚电影斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=meiyamovie_twn
天映频道闽特,https://pixman.mytvsuper.com.mp/Smart.php?id=Celestial
天映频道闽特,https://pixman.mytvsuper.com.mp/Smart.php?id=ctv18_twn
龙华电影斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=xingwei_movie
龙祥电影斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=lungxiangtime_twn
纬来电影斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=videolandmovie
Astr爱奇斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=Qiyi
AstrQJ国斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=Quanjia
Astr欢喜斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=Huahee
凤凰卫视斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=phoenixtv_hd
凤凰资讯斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=phoenixinfo_hd
凤凰香港斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=hkphoenix_twn
中天新闻斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=ctinews
有线新闻斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=hoycaijing_twn
无线新闻斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=inews_twn
无线翡翠斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=jade_twn
无线华丽斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=Wlt
无线华丽斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=Tvbjade
无线明珠斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=pearl_twn
无线娱乐斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=Tvbentertainment
千禧经典斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=Tvbclassic
VIUTV英斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=viusix_twn
RTHK-31斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=rhk31_twn
RTHK-32斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=rhk32_twn
美亚电影斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=meiyamovie_twn
天映频道闽特,http://eu.huohuoaa.tech:1025/Smart.php?id=Celestial
天映频道闽特,http://eu.huohuoaa.tech:1025/Smart.php?id=ctv18_twn
龙华电影斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=xingwei_movie
龙祥电影斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=lungxiangtime_twn
纬来电影斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=videolandmovie
Astr爱奇斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=Qiyi
AstrQJ国斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=Quanjia
Astr欢喜斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=Huahee
闽南斯特,#genre#
东森新闻斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvnews
寰宇新闻斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=huanyuxinwen_twn
tvbs新闻斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=tvbs_n
年代新闻斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=niandainews_twn
民视新闻斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=ftvnew_taiwan
中视新闻斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=zhongshinews_twn
台视新闻斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=ttvnews_twn
非凡新闻斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=feifannews_twn
民视闽南斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=ftvhd_taiwan
中视闽南斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=zhongshihd_twn
华视闽南斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=ctshd_twn
台视闽南斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=ttv_taiwan
tvbs闽南斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=tvbs
tvbs欢乐斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=tvbshuanle_twn
民视第一斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=lunghuajingdian_twn
民视台湾斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=ftvtaiwan_twn
中视经典斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=zhongshi_twn
公视台语斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=ctv2_twn
台视综合斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=ttvzhonghe
中天娱乐斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=ctient
中天综合斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=ctizhonghe
中天亚洲斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=ctiasia_twn
八大第一斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=badafirst
八大综合斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=badazhonghe
八大戏剧斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=badadrama
八大娱乐斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=badaentertain
东森综合斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvzhonghe
东森戏剧斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvdrama
东森洋片斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvwestern
东森电影斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvmovie
东森幼幼斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=yoyo_twn
东森超视斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvsuper
东森财经斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvcaijing_twn
寰宇财经斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=huanyutaiwan_twn
华艺综合斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=weishichinese_twn
阿里郎综斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=arirang_twn
AXN电影斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=axn_twn
CInemax斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=cinemax_twn
HBo高清斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=hbohd_twn
HBo家庭斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=fyi_twn
好莱电影斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=hollywoodmovies_twn
龙华经典斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=lunghuajingdian_twn
龙华戏剧斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=lunghuaxiju_twn
龙华偶像斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=lunghuaidol_twn
龙华洋片斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=lunghuawestern_twn
纬来日本斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=videolandjapan
纬来体育斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=videolandsport
纬来综合斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=videolandzonghe
纬来育乐斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=videolandyule
纬来精彩斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=videolandspecial_twn
靖天国际斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=jingtianintl_twn
靖天卡通斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=jingtiancartoon_twn
大爱壹台斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=daai_twn
大爱贰台斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=daai2_twn
好消息贰斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=good2_twn
三立闽南斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=sanlitaiwan
三立戏剧斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=sanlixiju_twn
三立综合斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=sanlizhonghe
三立都会斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=sanlidouhui
ELta影剧斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=eltayingju_twn
ELta综合斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=eltazonghe_twn
ELTA体1斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=eltasport_twn
ELTA体3斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=eltasport3_twn
Eleven一斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=golfchannel_twn
博斯无限斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=bosiunlimited_twn
博斯网球斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=bositennis_twn
博斯运动壹特,https://pixman.mytvsuper.com.mp/Smart.php?id=bosisport1_twn
博斯运动贰特,https://pixman.mytvsuper.com.mp/Smart.php?id=bosisport2_twn
博斯高球壹特,https://pixman.mytvsuper.com.mp/Smart.php?id=bosigolf1_twn
博斯高球贰特,https://pixman.mytvsuper.com.mp/Smart.php?id=bosigolf2_twn
探索亚洲斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=discoverytwn_twn
国家地理斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=natgeohd_twn
野生动物斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=natgeowild_twn
动物星球斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=animalplanet_twn
美食星球斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=foodplanet_twn
亚洲美食斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=afc_twn
亚洲旅游斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=asiatravel_twn
亚洲TLC斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=tlc_twn
EYE-旅游斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=eyetvtravel_twn
EYE-戏剧斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=eyetvxiju_twn
MTv高清斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=mtvhd_twn
Discover斯特,https://pixman.mytvsuper.com.mp/Smart.php?id=discoverytwn_twn
东森新闻斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=ettvnews
寰宇新闻斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=huanyuxinwen_twn
tvbs新闻斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=tvbs_n
年代新闻斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=niandainews_twn
民视新闻斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=ftvnew_taiwan
中视新闻斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=zhongshinews_twn
台视新闻斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=ttvnews_twn
非凡新闻斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=feifannews_twn
民视闽南斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=ftvhd_taiwan
中视闽南斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=zhongshihd_twn
华视闽南斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=ctshd_twn
台视闽南斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=ttv_taiwan
tvbs闽南斯特,http://eu.huohuoaa.tech:1025/Smart.php?id=tvbs
